"estimate","lower","upper","onset_date","n.reported"
1,1,1,2020-05-10,1
0,0,0,2020-05-11,NA
1,1,1,2020-05-12,1
0,0,0,2020-05-13,NA
1,1,1,2020-05-14,1
1,1,1,2020-05-15,1
0,0,0,2020-05-16,NA
4,4,4,2020-05-17,4
1,1,1,2020-05-18,1
1,1,1,2020-05-19,1
0,0,0,2020-05-20,NA
1,1,1,2020-05-21,1
0,0,0,2020-05-22,NA
1,1,1,2020-05-23,1
1,1,2,2020-05-24,1
0,0,1,2020-05-25,NA
1,1,2,2020-05-26,1
0,0,1,2020-05-27,NA
1,1,2,2020-05-28,1
0,0,1,2020-05-29,NA
2,2,3,2020-05-30,2
0,0,1,2020-05-31,NA
1,1,2,2020-06-01,1
1,1,2,2020-06-02,1
0,0,1,2020-06-03,NA
0,0,1,2020-06-04,NA
2,2,3,2020-06-05,2
0,0,1,2020-06-06,NA
0,0,1,2020-06-07,NA
0,0,1,2020-06-08,NA
1,1,2,2020-06-09,1
1,1,2,2020-06-10,1
1,1,2,2020-06-11,1
0,0,1,2020-06-12,NA
2,2,3,2020-06-13,2
0,0,1,2020-06-14,NA
0,0,1,2020-06-15,NA
0,0,2,2020-06-16,NA
1,1,3,2020-06-17,1
1,1,4,2020-06-18,1
