"estimate","lower","upper","onset_date","n.reported"
1,1,1,2020-05-18,1
0,0,0,2020-05-19,NA
0,0,0,2020-05-20,NA
1,1,1,2020-05-21,1
0,0,0,2020-05-22,NA
0,0,0,2020-05-23,NA
0,0,0,2020-05-24,NA
0,0,0,2020-05-25,NA
0,0,0,2020-05-26,NA
1,1,1,2020-05-27,1
1,1,1,2020-05-28,1
0,0,0,2020-05-29,NA
1,1,1,2020-05-30,1
0,0,0,2020-05-31,NA
1,1,1,2020-06-01,1
0,0,0,2020-06-02,NA
0,0,0,2020-06-03,NA
1,1,2,2020-06-04,1
1,1,2,2020-06-05,1
0,0,1,2020-06-06,NA
0,0,1,2020-06-07,NA
0,0,1,2020-06-08,NA
1,1,2,2020-06-09,1
0,0,1,2020-06-10,NA
0,0,1,2020-06-11,NA
0,0,1,2020-06-12,NA
1,1,2,2020-06-13,1
1,1,2,2020-06-14,1
0,0,1,2020-06-15,NA
1,1,2,2020-06-16,1
3,3,4,2020-06-17,3
0,0,2,2020-06-18,NA
1,1,3,2020-06-19,1
2,2,5,2020-06-20,2
0,0,3,2020-06-21,NA
1,1,4,2020-06-22,1
0,0,3,2020-06-23,NA
2,2,6,2020-06-24,2
2,1,5,2020-06-25,1
2,1,6,2020-06-26,1
