"dt_notific","n.notific"
2020-03-21,1
2020-03-23,1
2020-03-24,5
2020-03-26,4
2020-03-28,4
2020-03-29,5
2020-03-30,9
2020-03-31,6
2020-04-01,10
2020-04-02,7
2020-04-03,6
2020-04-04,3
2020-04-05,2
2020-04-06,22
2020-04-07,14
2020-04-08,16
2020-04-09,20
2020-04-10,11
2020-04-11,3
2020-04-12,11
2020-04-13,32
2020-04-14,20
2020-04-15,23
2020-04-16,28
2020-04-17,26
2020-04-18,14
2020-04-19,14
2020-04-20,31
2020-04-21,21
2020-04-22,37
2020-04-23,37
2020-04-24,35
2020-04-25,35
2020-04-26,28
2020-04-27,62
2020-04-28,49
2020-04-29,52
2020-04-30,70
2020-05-01,60
2020-05-02,49
2020-05-03,34
2020-05-04,65
2020-05-05,75
2020-05-06,80
2020-05-07,94
2020-05-08,78
2020-05-09,54
2020-05-10,51
2020-05-11,90
2020-05-12,79
2020-05-13,116
2020-05-14,81
2020-05-15,70
2020-05-16,32
2020-05-17,45
2020-05-18,83
2020-05-19,53
2020-05-20,50
2020-05-21,59
2020-05-22,66
2020-05-23,30
2020-05-24,33
2020-05-25,85
2020-05-26,59
2020-05-27,55
2020-05-28,46
2020-05-29,54
2020-05-30,31
2020-05-31,21
2020-06-01,31
2020-06-02,54
2020-06-03,34
2020-06-04,25
2020-06-05,41
2020-06-06,7
2020-06-07,9
2020-06-08,25
2020-06-09,22
2020-06-10,23
2020-06-11,23
2020-06-12,23
2020-06-13,6
2020-06-14,2
2020-06-15,20
2020-06-16,32
