"dt_notific","n.notific"
2020-03-15,1
2020-03-25,1
2020-03-27,2
2020-03-28,2
2020-03-30,2
2020-03-31,2
2020-04-01,2
2020-04-02,4
2020-04-03,2
2020-04-04,6
2020-04-05,2
2020-04-06,7
2020-04-07,8
2020-04-08,11
2020-04-09,4
2020-04-10,21
2020-04-11,18
2020-04-12,13
2020-04-13,26
2020-04-14,29
2020-04-15,30
2020-04-16,41
2020-04-17,30
2020-04-18,49
2020-04-19,45
2020-04-20,61
2020-04-21,53
2020-04-22,66
2020-04-23,83
2020-04-24,66
2020-04-25,77
2020-04-26,73
2020-04-27,77
2020-04-28,83
2020-04-29,93
2020-04-30,77
2020-05-01,78
2020-05-02,79
2020-05-03,68
2020-05-04,109
2020-05-05,108
2020-05-06,122
2020-05-07,99
2020-05-08,68
2020-05-09,93
2020-05-10,99
2020-05-11,118
2020-05-12,133
2020-05-13,138
2020-05-14,102
2020-05-15,97
2020-05-16,71
2020-05-17,50
2020-05-18,109
2020-05-19,103
2020-05-20,97
2020-05-21,77
2020-05-22,90
2020-05-23,106
2020-05-24,62
2020-05-25,94
2020-05-26,80
2020-05-27,87
2020-05-28,71
2020-05-29,69
2020-05-30,34
2020-05-31,36
2020-06-01,58
2020-06-02,53
2020-06-03,54
2020-06-04,62
2020-06-05,58
2020-06-06,41
2020-06-07,24
2020-06-08,46
2020-06-09,40
2020-06-10,50
2020-06-11,86
2020-06-12,42
2020-06-13,46
2020-06-14,26
2020-06-15,24
2020-06-16,42
2020-06-17,33
2020-06-18,17
2020-06-19,40
2020-06-20,31
2020-06-21,6
2020-06-22,39
2020-06-23,14
2020-06-24,22
2020-06-25,18
2020-06-26,19
2020-06-27,8
2020-06-28,11
2020-06-29,13
2020-06-30,19
2020-07-01,17
2020-07-02,5
2020-07-03,7
2020-07-04,10
2020-07-05,6
2020-07-06,10
2020-07-07,16
2020-07-08,14
2020-07-09,9
2020-07-10,7
2020-07-11,4
2020-07-12,3
2020-07-13,6
2020-07-14,1
