"dt_sin_pri","n.casos"
2019-12-29,2
2019-12-30,1
2020-01-01,3
2020-01-02,2
2020-01-03,1
2020-01-05,5
2020-01-06,2
2020-01-07,1
2020-01-10,3
2020-01-11,2
2020-01-12,2
2020-01-14,2
2020-01-15,1
2020-01-16,3
2020-01-17,3
2020-01-18,2
2020-01-19,1
2020-01-20,2
2020-01-21,2
2020-01-22,1
2020-01-23,2
2020-01-25,2
2020-01-26,2
2020-01-27,2
2020-01-29,1
2020-01-30,1
2020-02-02,2
2020-02-03,2
2020-02-04,3
2020-02-05,4
2020-02-07,5
2020-02-08,1
2020-02-09,2
2020-02-10,1
2020-02-12,2
2020-02-13,2
2020-02-14,4
2020-02-15,1
2020-02-16,3
2020-02-17,1
2020-02-18,3
2020-02-19,5
2020-02-20,2
2020-02-21,7
2020-02-22,1
2020-02-23,2
2020-02-24,1
2020-02-25,6
2020-02-26,2
2020-02-27,8
2020-02-28,5
2020-02-29,4
2020-03-01,4
2020-03-02,4
2020-03-03,8
2020-03-04,2
2020-03-05,11
2020-03-06,5
2020-03-07,6
2020-03-08,1
2020-03-09,6
2020-03-10,10
2020-03-11,5
2020-03-12,11
2020-03-13,10
2020-03-14,11
2020-03-15,18
2020-03-16,18
2020-03-17,13
2020-03-18,16
2020-03-19,15
2020-03-20,41
2020-03-21,21
2020-03-22,19
2020-03-23,34
2020-03-24,22
2020-03-25,19
2020-03-26,22
2020-03-27,19
2020-03-28,19
2020-03-29,23
2020-03-30,34
2020-03-31,20
2020-04-01,67
2020-04-02,46
2020-04-03,47
2020-04-04,39
2020-04-05,61
2020-04-06,62
2020-04-07,70
2020-04-08,96
2020-04-09,85
2020-04-10,160
2020-04-11,104
2020-04-12,136
2020-04-13,138
2020-04-14,141
2020-04-15,171
2020-04-16,159
2020-04-17,173
2020-04-18,221
2020-04-19,192
2020-04-20,346
2020-04-21,175
2020-04-22,197
2020-04-23,195
2020-04-24,219
2020-04-25,248
2020-04-26,250
2020-04-27,197
2020-04-28,277
2020-04-29,231
2020-04-30,267
2020-05-01,439
2020-05-02,256
2020-05-03,229
2020-05-04,276
2020-05-05,328
2020-05-06,214
2020-05-07,240
2020-05-08,284
2020-05-09,224
2020-05-10,411
2020-05-11,223
2020-05-12,211
2020-05-13,203
2020-05-14,236
2020-05-15,283
2020-05-16,184
2020-05-17,163
2020-05-18,227
2020-05-19,162
2020-05-20,296
2020-05-21,148
2020-05-22,168
2020-05-23,133
2020-05-24,136
2020-05-25,203
2020-05-26,120
2020-05-27,125
2020-05-28,137
2020-05-29,100
2020-05-30,122
2020-05-31,85
2020-06-01,196
2020-06-02,131
2020-06-03,90
2020-06-04,95
2020-06-05,107
2020-06-06,102
2020-06-07,94
2020-06-08,117
2020-06-09,89
2020-06-10,151
2020-06-11,70
2020-06-12,91
2020-06-13,81
2020-06-14,82
2020-06-15,95
2020-06-16,60
2020-06-17,61
2020-06-18,64
2020-06-19,66
2020-06-20,87
2020-06-21,36
2020-06-22,63
2020-06-23,39
2020-06-24,29
2020-06-25,45
2020-06-26,39
2020-06-27,27
2020-06-28,29
2020-06-29,22
2020-06-30,19
2020-07-01,12
2020-07-02,6
2020-07-03,10
2020-07-04,7
2020-07-06,1
2020-07-07,1
